Condition,OriginalReadCode,CleansedReadCode,Term
Malignant neoplasms ,B0732,B073200,Malignant neoplasm posterior margin nasal septum and choanae
Malignant neoplasms ,B2002,B200200,Malignant neoplasm of septum of nose
Malignant neoplasms ,B073,B073.00,Malignant neoplasm of anterior wall of nasopharynx
Malignant neoplasms ,B0730,B073000,Malignant neoplasm of floor of nasopharynx
Malignant neoplasms ,B0731,B073100,Malignant neoplasm of nasopharyngeal soft palate surface
Malignant neoplasms ,B073z,B073z00,Malignant neoplasm of anterior wall of nasopharynx NOS
Malignant neoplasms ,^ESCTOV416321,,Overlapping malignant neoplasm of nasopharyngeal wall
Malignant neoplasms ,^ESCTOV416320,,Overlapping malignant neoplasm of nasopharynx
Malignant neoplasms ,^ESCTMA624474,,Malignant tumor of postcricoid region
Malignant neoplasms ,^ESCTMA624470,,Malignant tumour of laryngopharynx
Malignant neoplasms ,^ESCTMA624469,,Malignant tumor of hypopharynx
Malignant neoplasms ,B080,B080.00,Malignant neoplasm of postcricoid region
Malignant neoplasms ,B08,B08..00,Malignant neoplasm of hypopharynx
Malignant neoplasms ,^ESCTMA624476,,Malignant tumor of pharyngoesophageal junction
Malignant neoplasms ,^ESCTMA624473,,Malignant tumour of postcricoid region
Malignant neoplasms ,^ESCTMA624475,,Malignant tumour of pharyngo-oesophageal junction
Malignant neoplasms ,B0z2,B0z2.00,Malignant neoplasm of laryngopharynx
Malignant neoplasms ,B08z,B08z.00,Malignant neoplasm of hypopharynx NOS
Malignant neoplasms ,B08y,B08y.00,Malignant neoplasm of other specified hypopharyngeal site
Malignant neoplasms ,^ESCTMA624471,,Malignant tumor of laryngopharynx
Malignant neoplasms ,^ESCTMA474649,,Malignant tumour aryepiglottic fold - hypopharyngeal aspect
Malignant neoplasms ,B082,B082.00,"Malignant neoplasm aryepiglottic fold, hypopharyngeal aspect"
Malignant neoplasms ,^ESCTMA474650,,Malignant tumor aryepiglottic fold - hypopharyngeal aspect
Malignant neoplasms ,^ESCTRH374447,,Rhytidoplasty of eyelid
Malignant neoplasms ,^ESCTTA374448,,Tarsoplasty
Malignant neoplasms ,B083,B083.00,Malignant neoplasm of posterior pharynx
Malignant neoplasms ,^ESCTOV416323,,Overlapping malignant neoplasm of hypopharynx
Malignant neoplasms ,B0z,B0z..00,"Malig neop other/ill-defined sites lip, oral cavity, pharynx"
Malignant neoplasms ,B0zy,B0zy.00,"Malignant neoplasm of other sites lip, oral cavity, pharynx"
Malignant neoplasms ,B0,B0...00,"Malignant neoplasm of lip, oral cavity and pharynx"
Malignant neoplasms ,B0zz,B0zz.00,"Malignant neoplasm of lip, oral cavity and pharynx NOS"
Malignant neoplasms ,Byu0,Byu0.00,"[X]Malignant neoplasm of lip, oral cavity and pharynx"
Malignant neoplasms ,^ESCTMA552339,,"Malignant neoplasm of lip, oral cavity and/or pharynx"
Malignant neoplasms ,^ESCTMA474657,,Malignant tumor of Waldeyer ring
Malignant neoplasms ,^ESCTMA474654,,Malignant tumour of Waldeyer's ring
Malignant neoplasms ,^ESCTMA474655,,Malignant tumor of Waldeyer's ring
Malignant neoplasms ,B0z1,B0z1.00,Malignant neoplasm of Waldeyer's ring
Malignant neoplasms ,^ESCT1271908,,"Malignant neoplasm of lip, oral cavity and pharynx NOS"
Malignant neoplasms ,B0zz-99,B0zz.99,"Ca lip, oral, pharynx NOS"
Malignant neoplasms ,^ESCTCA624488,,CA - Cancer of esophagus
Malignant neoplasms ,^ESCTCA624483,,Cancer of oesophagus
Malignant neoplasms ,^ESCTCA624487,,Cancer of esophagus
Malignant neoplasms ,^ESCTMA624482,,Malignant tumor of esophagus
Malignant neoplasms ,^ESCTMA474658,,Malignant tumour of cervical part of oesophagus
Malignant neoplasms ,^ESCTMA474661,,Malignant neoplasm of cervical esophagus
Malignant neoplasms ,^ESCTES624489,,Esophageal cancer
Malignant neoplasms ,^ESCTMA624481,,Malignant tumour of oesophagus
Malignant neoplasms ,^ESCTMA474660,,Malignant tumor of cervical part of esophagus
Malignant neoplasms ,^ESCTMA624490,,Malignant neoplasm of esophagus
Malignant neoplasms ,B10z-1,B10z.11,Oesophageal cancer
Malignant neoplasms ,B10,B10..00,Malignant neoplasm of oesophagus
Malignant neoplasms ,B10y,B10y.00,Malignant neoplasm of other specified part of oesophagus
Malignant neoplasms ,B100,B100.00,Malignant neoplasm of cervical oesophagus
Malignant neoplasms ,B10z,B10z.00,Malignant neoplasm of oesophagus NOS
Malignant neoplasms ,^ESCTCA624485,,CA - Cancer of oesophagus
Malignant neoplasms ,^ESCTMA474663,,Malignant neoplasm of thoracic esophagus
Malignant neoplasms ,^ESCTMA474664,,Malignant tumor of thoracic part of esophagus
Malignant neoplasms ,^ESCTMA474662,,Malignant tumour of thoracic part of oesophagus
Malignant neoplasms ,B101,B101.00,Malignant neoplasm of thoracic oesophagus
Malignant neoplasms ,^ESCTMA474668,,Malignant tumor of abdominal part of esophagus
Malignant neoplasms ,^ESCTMA474669,,Malignant neoplasm of abdominal esophagus
Malignant neoplasms ,^ESCTMA474666,,Malignant tumour of abdominal part of oesophagus
Malignant neoplasms ,B102,B102.00,Malignant neoplasm of abdominal oesophagus
Malignant neoplasms ,^ESCTMA474672,,Malignant tumor of upper third of esophagus
Malignant neoplasms ,^ESCTCA474675,,Ca upper third esophagus
Malignant neoplasms ,B103,B103.00,Malignant neoplasm of upper third of oesophagus
Malignant neoplasms ,^ESCTMA474670,,Malignant tumour of upper third of oesophagus
Malignant neoplasms ,^ESCTMA474671,,Malignant neoplasm of upper third of esophagus
Malignant neoplasms ,B103-99,B103.99,Ca upper third oesophagus
Malignant neoplasms ,^ESCTCA474681,,Ca middle third esophagus
Malignant neoplasms ,^ESCTMA474676,,Malignant tumour of middle third of oesophagus
Malignant neoplasms ,B104,B104.00,Malignant neoplasm of middle third of oesophagus
Malignant neoplasms ,B104-99,B104.99,Ca middle third oesophagus
Malignant neoplasms ,^ESCTMA474678,,Malignant neoplasm of middle third of esophagus
Malignant neoplasms ,^ESCTMA474677,,Malignant tumor of middle third of esophagus
Malignant neoplasms ,^ESCTMA474682,,Malignant tumour of lower third of oesophagus
Malignant neoplasms ,B105-99,B105.99,Ca lower third oesophagus
Malignant neoplasms ,B107,B107.00,Siewert type I adenocarcinoma
Malignant neoplasms ,B105,B105.00,Malignant neoplasm of lower third of oesophagus
Malignant neoplasms ,^ESCTCA474687,,Ca lower third esophagus
Malignant neoplasms ,^ESCTMA474684,,Malignant neoplasm of lower third of esophagus
Malignant neoplasms ,^ESCTMA474685,,Malignant tumor of lower third of esophagus
Malignant neoplasms ,^ESCTOV417049,,Overlapping malignant neoplasm of oesophagus
Malignant neoplasms ,^ESCTOV417050,,Overlapping malignant neoplasm of esophagus
Malignant neoplasms ,^ESCT1276214,,Malignant tumor of stomach
Malignant neoplasms ,^ESCTMA474695,,Malignant neoplasm of gastro-esophageal junction
Malignant neoplasms ,^ESCTMA624284,,Malignant tumour of stomach
Malignant neoplasms ,^ESCTCA624288,,CA - Cancer of stomach
Malignant neoplasms ,^ESCTMA474690,,Malignant tumor of cardia
Malignant neoplasms ,^ESCTCA624286,,Cancer of stomach
Malignant neoplasms ,^ESCT1192590,,Malignant neoplasm of anterior wall of stomach NEC
Malignant neoplasms ,^ESCTMA474688,,Malignant tumour of cardia
Malignant neoplasms ,^ESCTGA624287,,Gastric cancer
Malignant neoplasms ,B115-99,B115.99,Ca lesser curvature - stomach
Malignant neoplasms ,B116-99,B116.99,Ca greater curvature - stomach
Malignant neoplasms ,B11,B11..00,Malignant neoplasm of stomach
Malignant neoplasms ,^ESCT1303147,,Malignant tumor of stomach
Malignant neoplasms ,^ESCT1192559,,Malignant neoplasm of stomach NOS
Malignant neoplasms ,B110z,B110z00,Malignant neoplasm of cardia of stomach NOS
Malignant neoplasms ,B11y,B11y.00,Malignant neoplasm of other specified site of stomach
Malignant neoplasms ,^ESCTMA474697,,Malignant neoplasm of cardioesophageal junction of stomach
Malignant neoplasms ,^ESCT1192563,,Malignant neoplasm of posterior wall of stomach NEC
Malignant neoplasms ,B110,B110.00,Malignant neoplasm of cardia of stomach
Malignant neoplasms ,B1100,B110000,Malignant neoplasm of cardiac orifice of stomach
Malignant neoplasms ,B1101-1,B110111,Malignant neoplasm of gastro-oesophageal junction
Malignant neoplasms ,B1101,B110100,Malignant neoplasm of cardio-oesophageal junction of stomach
Malignant neoplasms ,B110-99,B110.99,Ca cardia - stomach
Malignant neoplasms ,B118,B118.00,Siewert type II adenocarcinoma
Malignant neoplasms ,^ESCT1271910,,Malignant neoplasm of greater curve of stomach unspecified
Malignant neoplasms ,^ESCT1271909,,Malignant neoplasm of lesser curve of stomach unspecified
Malignant neoplasms ,B11yz,B11yz00,Malignant neoplasm of other specified site of stomach NOS
Malignant neoplasms ,B11z,B11z.00,Malignant neoplasm of stomach NOS
Malignant neoplasms ,^ESCTMA474694,,Malignant neoplasm of cardio-esophageal junction of stomach
Malignant neoplasms ,^ESCTMA474708,,Malignant tumor of fundus of stomach
Malignant neoplasms ,^ESCTBL250487,,Blepharorrhaphy
Malignant neoplasms ,^ESCTMA474706,,Malignant tumour of fundus of stomach
Malignant neoplasms ,B113,B113.00,Malignant neoplasm of fundus of stomach
Malignant neoplasms ,B113-99,B113.99,Ca fundus - stomach
Malignant neoplasms ,^ESCTMA474711,,Malignant tumor of body of stomach
Malignant neoplasms ,B119,B119.00,Siewert type III adenocarcinoma
Malignant neoplasms ,B114,B114.00,Malignant neoplasm of body of stomach
Malignant neoplasms ,B114-99,B114.99,Ca Body - stomach
Malignant neoplasms ,^ESCTMA474710,,Malignant tumour of body of stomach
Malignant neoplasms ,^ESCTMA474703,,Malignant tumour of pyloric antrum
Malignant neoplasms ,^ESCTMA474704,,Malignant tumor of pyloric antrum
Malignant neoplasms ,B112,B112.00,Malignant neoplasm of pyloric antrum of stomach
Malignant neoplasms ,B1110,B111000,Malignant neoplasm of prepylorus of stomach
Malignant neoplasms ,^ESCT1192561,,Malignant neoplasm of prepylorus of stomach
Malignant neoplasms ,B111z,B111z00,Malignant neoplasm of pylorus of stomach NOS
Malignant neoplasms ,B111,B111.00,Malignant neoplasm of pylorus of stomach
Malignant neoplasms ,B1111,B111100,Malignant neoplasm of pyloric canal of stomach
Malignant neoplasms ,^ESCTMA474698,,Malignant tumour of pylorus
Malignant neoplasms ,B111-99,B111.99,Ca pylorus - stomach
Malignant neoplasms ,^ESCTMA474699,,Malignant tumor of pylorus
Malignant neoplasms ,^ESCTCA551159,,Ca lesser curvature - stomach
Malignant neoplasms ,B115,B115.00,Malignant neoplasm of lesser curve of stomach unspecified
Malignant neoplasms ,^ESCTMA551158,,Malignant tumor of lesser curve of stomach
Malignant neoplasms ,^ESCTMA551161,,Malignant tumor of greater curve of stomach
Malignant neoplasms ,^ESCTMA551160,,Malignant tumour of greater curve of stomach
Malignant neoplasms ,B116,B116.00,Malignant neoplasm of greater curve of stomach unspecified
Malignant neoplasms ,^ESCTCA551162,,Ca greater curvature - stomach
Malignant neoplasms ,^ESCTOV417053,,Overlapping malignant neoplasm of stomach
Malignant neoplasms ,B11y1,B11y100,Malignant neoplasm of posterior wall of stomach NEC
Malignant neoplasms ,^ESCTCA417055,,"Cancer of the stomach, overlapping sites"
Malignant neoplasms ,B11y0,B11y000,Malignant neoplasm of anterior wall of stomach NEC
Malignant neoplasms ,Byu12,Byu1200,"[X]Malignant neoplasm of intestinal tract, part unspecified"
Malignant neoplasms ,B12,B12..00,Malignant neoplasm of small intestine and duodenum
Malignant neoplasms ,^ESCTCA624790,,CA - Cancer of intestine
Malignant neoplasms ,^ESCTCA624788,,Cancer of intestine
Malignant neoplasms ,^ESCTMA624794,,Malignant tumour of small intestine
Malignant neoplasms ,^ESCTMA624797,,Malignant tumor of small bowel
Malignant neoplasms ,^ESCTCA624793,,CA - Cancer of bowel
Malignant neoplasms ,B12z,B12z.00,Malignant neoplasm of small intestine NOS
Malignant neoplasms ,B12y,B12y.00,Malignant neoplasm of other specified site small intestine
Malignant neoplasms ,^ESCT1276221,,Malignant tumor of duodenum
Malignant neoplasms ,B120,B120.00,Malignant neoplasm of duodenum
Malignant neoplasms ,^ESCT1303153,,Malignant tumor of duodenum
Malignant neoplasms ,B1z0-1,B1z0.11,Cancer of bowel
Malignant neoplasms ,^ESCTMA624796,,Malignant tumour of small bowel
Malignant neoplasms ,^ESCTIN624791,,Intestinal cancer
Malignant neoplasms ,^ESCT1192558,,Malignant tumor of small intestine
Malignant neoplasms ,B1z0,B1z0.00,"Malignant neoplasm of intestinal tract, part unspecified"
Malignant neoplasms ,^ESCTMA624491,,Malignant tumour of duodenum
Malignant neoplasms ,^ESCTMA624789,,Malignant neoplasm of intestine
Malignant neoplasms ,^ESCTDU624493,,Duodenal cancer
Malignant neoplasms ,^ESCTMA624787,,Malignant tumor of intestine
Malignant neoplasms ,B121,B121.00,Malignant neoplasm of jejunum
Malignant neoplasms ,^ESCTMA624494,,Malignant tumour of jejunum
Malignant neoplasms ,^ESCTMA624495,,Malignant tumor of jejunum
Malignant neoplasms ,^ESCTMA624497,,Malignant tumor of ileum
Malignant neoplasms ,B122,B122.00,Malignant neoplasm of ileum
Malignant neoplasms ,^ESCTMA474717,,Malignant tumor of Meckel diverticulum
Malignant neoplasms ,^ESCTMA474714,,Malignant tumour of Meckel's diverticulum
Malignant neoplasms ,B123,B123.00,Malignant neoplasm of Meckel's diverticulum
Malignant neoplasms ,^ESCTMA474715,,Malignant tumor of Meckel's diverticulum
Malignant neoplasms ,^ESCTCA417058,,"Cancer of the small intestine, overlapping sites"
Malignant neoplasms ,^ESCTOV417056,,Overlapping malignant neoplasm of small intestine
Malignant neoplasms ,B13z,B13z.00,Malignant neoplasm of colon NOS
Malignant neoplasms ,B134,B134.00,Malignant neoplasm of caecum
Malignant neoplasms ,^ESCTHN605347,,HNPCC - hereditary nonpolyposis colon cancer
Malignant neoplasms ,^ESCTCA624296,,Cancer of cecum
Malignant neoplasms ,B13z-1,B13z.11,Colonic cancer
Malignant neoplasms ,B13,B13..00,Malignant neoplasm of colon
Malignant neoplasms ,^ESCTCA624500,,CA - Cancer of colon
Malignant neoplasms ,^ESCTMA624294,,Malignant neoplasm of cecum
Malignant neoplasms ,^ESCTMA624499,,Malignant tumor of colon
Malignant neoplasms ,^ESCTCA624292,,Cancer of caecum
Malignant neoplasms ,^ESCTCA535579,,Carcinoma of cecum
Malignant neoplasms ,^ESCTMA624290,,Malignant tumor of cecum
Malignant neoplasms ,B134-1,B134.11,Carcinoma of caecum
Malignant neoplasms ,B13y,B13y.00,Malignant neoplasm of other specified sites of colon
Malignant neoplasms ,^ESCTHN605349,,HNPCC - hereditary nonpolyposis colorectal cancer
Malignant neoplasms ,^ESCTCA624295,,CA - Cancer of cecum
Malignant neoplasms ,B139,B139.00,Hereditary nonpolyposis colon cancer
Malignant neoplasms ,^ESCTCA624501,,Cancer of colon
Malignant neoplasms ,^ESCTCE624297,,Cecal cancer
Malignant neoplasms ,^ESCTMA624289,,Malignant tumour of caecum
Malignant neoplasms ,^ESCTCA624291,,CA - Cancer of caecum
Malignant neoplasms ,^ESCTHE502531,,Henderson procedure for lid retraction
Malignant neoplasms ,72180-1,7218011,Blascovics resection of levator muscle of eyelid
Malignant neoplasms ,72180-2,7218012,Everbusch resection of levator muscle of eyelid
Malignant neoplasms ,^ESCTMA624518,,Malignant tumor of appendix
Malignant neoplasms ,^ESCTLE548460,,Levator palpebrae resection
Malignant neoplasms ,B135,B135.00,Malignant neoplasm of appendix
Malignant neoplasms ,^ESCTMA624517,,Malignant tumour of appendix
Malignant neoplasms ,^ESCTMA624520,,Malignant tumor of ascending colon
Malignant neoplasms ,B136-99,B136.99,Ca ascending colon
Malignant neoplasms ,^ESCTAS624521,,Ascending colon cancer
Malignant neoplasms ,B136,B136.00,Malignant neoplasm of ascending colon
Malignant neoplasms ,^ESCT1276217,,Malignant tumor of hepatic flexure
Malignant neoplasms ,72182-1,7218211,Crawford tarsofrontalis sling of eyelid using fascia
Malignant neoplasms ,^ESCTHE624506,,Hepatic flexure colon cancer
Malignant neoplasms ,^ESCTMA624503,,Malignant tumour of hepatic flexure
Malignant neoplasms ,^ESCT1303150,,Malignant tumor of hepatic flexure
Malignant neoplasms ,B130,B130.00,Malignant neoplasm of hepatic flexure of colon
Malignant neoplasms ,B130-99,B130.99,Ca hepatic flexure - colon
Malignant neoplasms ,^ESCTTR624510,,Transverse colon cancer
Malignant neoplasms ,^ESCTMA624508,,Malignant tumor of transverse colon
Malignant neoplasms ,B131,B131.00,Malignant neoplasm of transverse colon
Malignant neoplasms ,B131-99,B131.99,Ca transverse colon
Malignant neoplasms ,^ESCTSP624525,,Splenic flexure colon cancer
Malignant neoplasms ,72184-2,7218412,Servat tarsomullerectomy
Malignant neoplasms ,^ESCTMA624522,,Malignant tumour of splenic flexure
Malignant neoplasms ,^ESCTMA624759,,Malignant tumor of spleen
Malignant neoplasms ,B137,B137.00,Malignant neoplasm of splenic flexure of colon
Malignant neoplasms ,^ESCTMA624523,,Malignant tumor of splenic flexure
Malignant neoplasms ,72184,7218400,Tarsomullerectomy
Malignant neoplasms ,B137-99,B137.99,Ca splenic flexure - colon
Malignant neoplasms ,B1z1,B1z1.00,Malignant neoplasm of spleen NEC
Malignant neoplasms ,B1z1z,B1z1z00,Malignant neoplasm of spleen NOS
Malignant neoplasms ,72184-1,7218411,Fasanella tarsomullerectomy
Malignant neoplasms ,^ESCTMA624511,,Malignant tumour of descending colon
Malignant neoplasms ,^ESCTDE624513,,Descending colon cancer
Malignant neoplasms ,^ESCT1276220,,Malignant tumor of descending colon
Malignant neoplasms ,^ESCT1303152,,Malignant tumor of descending colon
Malignant neoplasms ,B132-99,B132.99,Ca descending colon
Malignant neoplasms ,B132,B132.00,Malignant neoplasm of descending colon
Malignant neoplasms ,B133-99,B133.99,Ca sigmoid colon
Malignant neoplasms ,B133,B133.00,Malignant neoplasm of sigmoid colon
Malignant neoplasms ,^ESCTSI624516,,Sigmoid colon cancer
Malignant neoplasms ,^ESCTMA624515,,Malignant tumor of sigmoid colon
Malignant neoplasms ,^ESCTMA624730,,Malignant tumour of anus
Malignant neoplasms ,^ESCTMA624731,,Malignant tumor of anus
Malignant neoplasms ,^ESCT1272454,,Malignant neoplasm of anus unspecified
Malignant neoplasms ,B143-99,B143.99,Ca anus
Malignant neoplasms ,B143,B143.00,Malignant neoplasm of anus unspecified
Malignant neoplasms ,B142-1,B142.11,Anal carcinoma
Malignant neoplasms ,^ESCTMA624303,,Malignant tumor of anal canal
Malignant neoplasms ,^ESCTCA624304,,Cancer of anal canal
Malignant neoplasms ,B142,B142.00,Malignant neoplasm of anal canal
Malignant neoplasms ,^ESCTMA624733,,Malignant tumor of cloacogenic zone
Malignant neoplasms ,B1420,B142000,Malignant neoplasm of cloacogenic zone
